number,value,datetime_start,datetime_complete,duration,params_batch_size,params_class_weighting,params_cnn_channels,params_dropout,params_focal_gamma,params_freq_mask_param,params_hidden_size,params_label_smoothing,params_learning_rate,params_loss_type,params_max_grad_norm,params_min_lr_ratio,params_mixup_alpha,params_mixup_prob,params_num_freq_masks,params_num_layers,params_num_time_masks,params_scheduler_type,params_speed_perturb_max,params_speed_perturb_min,params_speed_perturb_prob,params_time_mask_param,params_warmup_epochs,params_weight_decay,user_attrs_repeat_best_f1s,user_attrs_repeat_best_losses,user_attrs_repeat_mean_f1,user_attrs_repeat_robust_score,user_attrs_repeat_std_f1,state
58,0.45415205443005396,2026-05-02 23:55:27.985514,2026-05-02 23:55:57.364570,0 days 00:00:29.379056,32,True,48,0.21189183047414922,,4,256,0.06640200273374022,0.00017641107133250508,ce,0.8945485356681782,0.25845783762309366,0.147920090008048,0.22016214055276787,1,1,1,warmup_cosine,1.1,0.9,0.10864524303620526,16,2,0.00019226266543894777,,,,,,PRUNED
59,0.5732493556669341,2026-05-02 23:55:57.495814,2026-05-02 23:56:56.041555,0 days 00:00:58.545741,32,True,48,0.22732762800498713,,6,256,0.05111629722122098,0.0006656943347610802,ce,0.7194638700455119,0.24027992447719898,0.1212474264756597,0.18440331793325399,1,1,1,warmup_cosine,1.1,0.9,0.13783799752116838,20,2,0.0001526490588259977,,,,,,PRUNED
60,0.5986777619984518,2026-05-02 23:56:56.152071,2026-05-02 23:59:08.943917,0 days 00:02:12.791846,32,True,48,0.23996355995677782,,4,256,0.03986870570385544,0.0007984766169251591,ce,0.6440740498607985,0.27290861674746414,0.20590050479216235,0.21505804713096446,1,1,1,warmup_cosine,1.1,0.9,0.06431418976683943,20,3,0.0002750597618728625,"[0.6078984138528892, 0.595604211380306]","[1.1330446525157498, 1.1872310518360825]",0.6017513126165976,0.5986777619984518,0.006147101236291641,COMPLETE
61,0.6176112542152361,2026-05-02 23:59:09.060389,2026-05-03 00:01:22.879427,0 days 00:02:13.819038,32,True,48,0.21531225255491984,,4,256,0.05735579184472665,0.0008788678627698109,ce,0.7674391478946646,0.21222569838210462,0.177114392826224,0.16490218873693502,1,1,1,warmup_cosine,1.1,0.9,0.08186680484605435,16,2,0.00013293538593720473,"[0.6473625821734149, 0.6076941448958432]","[1.1149475484443225, 1.1368391588151598]",0.627528363534629,0.6176112542152361,0.019834218638785872,COMPLETE
62,0.6030686451996119,2026-05-03 00:01:22.995404,2026-05-03 00:03:36.895894,0 days 00:02:13.900490,32,True,48,0.21242474173253312,,4,256,0.056497959012033944,0.0008951582169902562,ce,0.7798320830672757,0.21130166964172004,0.17767136779172077,0.12528854245723492,1,1,1,warmup_cosine,1.1,0.9,0.0802509760904803,16,2,0.00013555273508297774,"[0.6233991599791202, 0.5962918069397759]","[1.1254822536052274, 1.1584087347241043]",0.609845483459448,0.6030686451996119,0.013553676519672153,COMPLETE
63,0.6015901108823287,2026-05-03 00:03:37.010318,2026-05-03 00:05:51.279676,0 days 00:02:14.269358,32,True,48,0.2225969166284977,,4,256,0.06538482881200097,0.0007584044991033434,ce,0.5699437229054464,0.2204915686882058,0.19099898186442235,0.16456848565033905,1,1,1,warmup_cosine,1.1,0.9,0.09651237382703724,16,2,0.0003589427516878658,"[0.602431958564208, 0.601309494988369]","[1.1825685399613506, 1.1817431216903156]",0.6018707267762885,0.6015901108823287,0.0005612317879194473,COMPLETE
64,0.6186119385059807,2026-05-03 00:05:51.400470,2026-05-03 00:08:04.819699,0 days 00:02:13.419229,32,True,48,0.20599055904251098,,4,256,0.06249069957957078,0.0007143623532648771,ce,0.6997666793718198,0.23626169071926176,0.17066492810453038,0.2603382482780079,1,1,1,warmup_cosine,1.1,0.9,0.08802086311012258,20,2,0.00010265878553890972,"[0.6168796839614389, 0.6238087021396066]","[1.1839908624438644, 1.1546534742954537]",0.6203441930505227,0.6186119385059807,0.003464509089083856,COMPLETE
65,0.46355392600325157,2026-05-03 00:08:04.928544,2026-05-03 00:08:34.253500,0 days 00:00:29.324956,32,True,48,0.24795207006752176,,6,256,0.06264111265141128,0.0002122501197186127,ce,0.7071325891284812,0.2364365819937816,0.15135851539400788,0.26061001536279294,1,1,1,warmup_cosine,1.1,0.9,0.08800649656264319,20,2,0.00010244993504138676,,,,,,PRUNED
66,0.6143878662307589,2026-05-03 00:08:34.367850,2026-05-03 00:10:47.665147,0 days 00:02:13.297297,32,True,48,0.20794164414124094,,4,256,0.02026767707854972,0.0007109330093322327,ce,0.9685063212443097,0.21256565146549264,0.10383597085404589,0.24019814583237079,1,1,1,warmup_cosine,1.1,0.9,0.11683394437625888,16,3,7.817955644110628e-05,"[0.6133834890340452, 0.6174009978209005]","[1.0829098013093432, 1.1015004467049376]",0.6153922434274728,0.6143878662307589,0.002008754393427681,COMPLETE
67,0.49536114652406427,2026-05-03 00:10:47.784786,2026-05-03 00:11:16.986827,0 days 00:00:29.202041,32,True,48,0.20917263907684133,,4,256,0.025507646765858226,0.0004836742723974843,ce,0.9319617663184352,0.20195091132281273,0.11801745340192187,0.24517998994239038,1,1,1,warmup_cosine,1.1,0.9,0.1213968697107173,16,3,4.5480685985040925e-05,,,,,,PRUNED
68,0.5290817482600063,2026-05-03 00:11:17.099966,2026-05-03 00:11:54.672376,0 days 00:00:37.572410,32,True,48,0.21878236571103046,,6,256,0.07126465121603644,0.0007214125401550089,ce,0.8606227282839161,0.21252124000058,0.21399409234115327,0.2059948227754613,1,1,1,warmup_cosine,1.1,0.9,0.10493178148772381,16,4,8.38631884222711e-05,,,,,,PRUNED
69,0.5041771822100333,2026-05-03 00:11:54.787153,2026-05-03 00:12:24.039451,0 days 00:00:29.252298,32,True,48,0.23185706150755794,,4,256,0.0373321618219444,0.0006224835189945772,ce,0.7767853198075932,0.2417303762167523,0.10052425785573425,0.17570034512814312,1,1,1,warmup_cosine,1.1,0.9,0.0755598699717456,16,3,7.157540637243683e-05,,,,,,PRUNED
